84,Bip001 R Finger4
85,Bip001 R Finger41
86,Bip001 R Finger42
87,Bip001 R ForeTwist
88,Bone_UpArmTwist_R
89,Bone_UpArmTwist_R2
90,Point_Shoulder_R
91,Bone_Shoulder_R
92,Bone_breast_L
93,Bone_breast_R
94,Bone_Skirt_BL1
95,Bone_Skirt_BL2
96,Bone_Skirt_BL3
97,Bone_Skirt_BL4
98,Bone_Skirt_BR1
99,Bone_Skirt_BR2
100,Bone_Skirt_BR3
101,Bone_Skirt_BR4
102,Bone_Skirt_F1
103,Bone_Skirt_F2
104,Bone_Skirt_F3
105,Bone_Skirt_F4
106,Bone_Skirt_FL1
107,Bone_Skirt_FL2
108,Bone_Skirt_FL3
109,Bone_Skirt_FL4
110,Bone_Skirt_R1
111,Bone_Skirt_R2
112,Bone_Skirt_R3
113,Bone_Skirt_R4
114,Hero_Juno_Facial_A
115,Hero_Juno_Facial_B
116,Hero_Juno_Vari04_Body
117,Point_hand_R

0.014902,-0.055518,-1.528028,22.000000,23.000000,0.000000,0.000000,0.700000,0.300000,0.000000,0.000000
0.021208,-0.055445,-1.533633,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.016485,-0.056430,-1.533014,22.000000,23.000000,0.000000,0.000000,0.572500,0.427500,0.000000,0.000000
0.021769,-0.056759,-1.537798,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.016485,-0.056430,-1.533014,22.000000,23.000000,0.000000,0.000000,0.572500,0.427500,0.000000,0.000000
0.021208,-0.055445,-1.533633,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.021769,-0.056759,-1.537798,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.020360,-0.058924,-1.541731,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.016485,-0.056430,-1.533014,22.000000,23.000000,0.000000,0.000000,0.572500,0.427500,0.000000,0.000000
0.012970,-0.060102,-1.538334,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.016485,-0.056430,-1.533014,22.000000,23.000000,0.000000,0.000000,0.572500,0.427500,0.000000,0.000000
0.020360,-0.058924,-1.541731,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.020360,-0.058924,-1.541731,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021769,-0.056759,-1.537798,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.029843,-0.058629,-1.544693,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031017,-0.056652,-1.540095,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.029843,-0.058629,-1.544693,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021769,-0.056759,-1.537798,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.031017,-0.056652,-1.540095,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.038721,-0.054797,-1.540460,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029843,-0.058629,-1.544693,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.037987,-0.057412,-1.545759,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029843,-0.058629,-1.544693,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.038721,-0.054797,-1.540460,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.038721,-0.054797,-1.540460,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031017,-0.056652,-1.540095,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.038736,-0.053609,-1.537207,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.038736,-0.053609,-1.537207,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045647,-0.051895,-1.536594,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.038721,-0.054797,-1.540460,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046375,-0.051850,-1.539958,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.038721,-0.054797,-1.540460,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045647,-0.051895,-1.536594,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.038721,-0.054797,-1.540460,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046375,-0.051850,-1.539958,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.037987,-0.057412,-1.545759,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031701,-0.055030,-1.536465,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.038736,-0.053609,-1.537207,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031017,-0.056652,-1.540095,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.031017,-0.056652,-1.540095,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.021769,-0.056759,-1.537798,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.031701,-0.055030,-1.536465,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.021208,-0.055445,-1.533633,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.031701,-0.055030,-1.536465,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.021769,-0.056759,-1.537798,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.021208,-0.055445,-1.533633,23.000000,22.000000,0.000000,0.000000,0.716823,0.283177,0.000000,0.000000
0.022400,-0.054537,-1.528822,23.000000,22.000000,0.000000,0.000000,0.687015,0.312985,0.000000,0.000000
0.031701,-0.055030,-1.536465,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.032361,-0.055206,-1.533755,23.000000,22.000000,0.000000,0.000000,0.949181,0.050819,0.000000,0.000000
0.031701,-0.055030,-1.536465,23.000000,22.000000,0.000000,0.000000,0.933282,0.066718,0.000000,0.000000
0.022400,-0.054537,-1.528822,23.000000,22.000000,0.000000,0.000000,0.687015,0.312985,0.000000,0.000000
0.037987,-0.057412,-1.545759,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.036375,-0.059977,-1.551939,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029843,-0.058629,-1.544693,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.036375,-0.059977,-1.551939,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.037987,-0.057412,-1.545759,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046147,-0.056468,-1.553090,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.047207,-0.054131,-1.546741,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046147,-0.056468,-1.553090,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.037987,-0.057412,-1.545759,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.047207,-0.054131,-1.546741,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.037987,-0.057412,-1.545759,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046375,-0.051850,-1.539958,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.046147,-0.056468,-1.553090,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.047207,-0.054131,-1.546741,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.055339,-0.051094,-1.553427,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.055751,-0.048559,-1.546464,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.055339,-0.051094,-1.553427,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.047207,-0.054131,-1.546741,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.047207,-0.054131,-1.546741,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046375,-0.051850,-1.539958,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.055751,-0.048559,-1.546464,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.027727,-0.062615,-1.550605,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029843,-0.058629,-1.544693,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.036375,-0.059977,-1.551939,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.053884,-0.047702,-1.537881,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.055751,-0.048559,-1.546464,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046375,-0.051850,-1.539958,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.046375,-0.051850,-1.539958,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.045647,-0.051895,-1.536594,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.053884,-0.047702,-1.537881,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.045647,-0.051895,-1.536594,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.038736,-0.053609,-1.537207,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045345,-0.052131,-1.535770,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.045345,-0.052131,-1.535770,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.052315,-0.048489,-1.533299,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.045647,-0.051895,-1.536594,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.052828,-0.048336,-1.534796,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.045647,-0.051895,-1.536594,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.052315,-0.048489,-1.533299,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.052828,-0.048336,-1.534796,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.053884,-0.047702,-1.537881,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.045647,-0.051895,-1.536594,23.000000,22.000000,0.000000,0.000000,0.976397,0.023603,0.000000,0.000000
0.052315,-0.048489,-1.533299,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.057961,-0.044055,-1.529753,23.000000,22.000000,0.000000,0.000000,0.684915,0.315085,0.000000,0.000000
0.052828,-0.048336,-1.534796,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.059039,-0.043247,-1.532317,23.000000,22.000000,0.000000,0.000000,0.617012,0.382988,0.000000,0.000000
0.052828,-0.048336,-1.534796,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.057961,-0.044055,-1.529753,23.000000,22.000000,0.000000,0.000000,0.684915,0.315085,0.000000,0.000000
0.052828,-0.048336,-1.534796,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.059039,-0.043247,-1.532317,23.000000,22.000000,0.000000,0.000000,0.617012,0.382988,0.000000,0.000000
0.053884,-0.047702,-1.537881,23.000000,22.000000,0.000000,0.000000,0.857856,0.142144,0.000000,0.000000
0.057961,-0.044055,-1.529753,23.000000,22.000000,0.000000,0.000000,0.684915,0.315085,0.000000,0.000000
0.060699,-0.041696,-1.525241,22.000000,23.000000,0.000000,0.000000,0.581050,0.418950,0.000000,0.000000
0.059039,-0.043247,-1.532317,23.000000,22.000000,0.000000,0.000000,0.617012,0.382988,0.000000,0.000000
0.063339,-0.038171,-1.527949,22.000000,23.000000,0.000000,0.000000,0.660467,0.339533,0.000000,0.000000
0.059039,-0.043247,-1.532317,23.000000,22.000000,0.000000,0.000000,0.617012,0.382988,0.000000,0.000000
0.060699,-0.041696,-1.525241,22.000000,23.000000,0.000000,0.000000,0.581050,0.418950,0.000000,0.000000
0.063339,-0.038171,-1.527949,22.000000,23.000000,0.000000,0.000000,0.660467,0.339533,0.000000,0.000000
0.060699,-0.041696,-1.525241,22.000000,23.000000,0.000000,0.000000,0.581050,0.418950,0.000000,0.000000
0.063413,-0.035951,-1.519682,22.000000,23.000000,0.000000,0.000000,0.852982,0.147018,0.000000,0.000000
0.063339,-0.038171,-1.527949,22.000000,23.000000,0.000000,0.000000,0.660467,0.339533,0.000000,0.000000
0.063413,-0.035951,-1.519682,22.000000,23.000000,0.000000,0.000000,0.852982,0.147018,0.000000,0.000000
0.066786,-0.030092,-1.520756,22.000000,23.000000,0.000000,0.000000,0.900000,0.100000,0.000000,0.000000
0.063413,-0.035951,-1.519682,22.000000,23.000000,0.000000,0.000000,0.852982,0.147018,0.000000,0.000000
0.058727,-0.037502,-1.512048,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.066786,-0.030092,-1.520756,22.000000,23.000000,0.000000,0.000000,0.900000,0.100000,0.000000,0.000000
0.061465,-0.034438,-1.510347,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.066786,-0.030092,-1.520756,22.000000,23.000000,0.000000,0.000000,0.900000,0.100000,0.000000,0.000000
0.058727,-0.037502,-1.512048,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.063790,-0.031571,-1.509220,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.066786,-0.030092,-1.520756,22.000000,23.000000,0.000000,0.000000,0.900000,0.100000,0.000000,0.000000
0.061465,-0.034438,-1.510347,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.063790,-0.031571,-1.509220,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.061465,-0.034438,-1.510347,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.058366,-0.035674,-1.498877,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.054476,-0.039649,-1.501692,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.058366,-0.035674,-1.498877,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.061465,-0.034438,-1.510347,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.058366,-0.035674,-1.498877,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.054476,-0.039649,-1.501692,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045256,-0.046747,-1.490934,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.044264,-0.046642,-1.498134,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045256,-0.046747,-1.490934,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.054476,-0.039649,-1.501692,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.054476,-0.039649,-1.501692,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.051147,-0.042183,-1.506740,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.044264,-0.046642,-1.498134,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.054476,-0.039649,-1.501692,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.061465,-0.034438,-1.510347,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.051147,-0.042183,-1.506740,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.058727,-0.037502,-1.512048,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.051147,-0.042183,-1.506740,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.061465,-0.034438,-1.510347,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.042859,-0.046120,-1.504869,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.044264,-0.046642,-1.498134,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.051147,-0.042183,-1.506740,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.042859,-0.046120,-1.504869,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.035415,-0.049333,-1.504553,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.044264,-0.046642,-1.498134,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031707,-0.052846,-1.497944,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.044264,-0.046642,-1.498134,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.035415,-0.049333,-1.504553,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045256,-0.046747,-1.490934,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.044264,-0.046642,-1.498134,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.030384,-0.053835,-1.491256,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031707,-0.052846,-1.497944,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.030384,-0.053835,-1.491256,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.044264,-0.046642,-1.498134,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.030384,-0.053835,-1.491256,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031707,-0.052846,-1.497944,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021309,-0.058030,-1.492457,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021173,-0.056537,-1.499501,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021309,-0.058030,-1.492457,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031707,-0.052846,-1.497944,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031707,-0.052846,-1.497944,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029467,-0.051800,-1.505628,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021173,-0.056537,-1.499501,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.035415,-0.049333,-1.504553,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029467,-0.051800,-1.505628,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.031707,-0.052846,-1.497944,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.022277,-0.053198,-1.507555,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021173,-0.056537,-1.499501,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029467,-0.051800,-1.505628,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.015251,-0.055861,-1.505808,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021173,-0.056537,-1.499501,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.022277,-0.053198,-1.507555,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021173,-0.056537,-1.499501,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.015170,-0.058781,-1.500164,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021309,-0.058030,-1.492457,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021173,-0.056537,-1.499501,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.015251,-0.055861,-1.505808,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.015170,-0.058781,-1.500164,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.013654,-0.061343,-1.493534,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.021309,-0.058030,-1.492457,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.015170,-0.058781,-1.500164,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.052164,-0.038742,-1.486834,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.058366,-0.035674,-1.498877,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.045256,-0.046747,-1.490934,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.042859,-0.046120,-1.504869,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.042321,-0.046231,-1.509449,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.035415,-0.049333,-1.504553,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.042859,-0.046120,-1.504869,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.051147,-0.042183,-1.506740,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.042321,-0.046231,-1.509449,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.035537,-0.049300,-1.509882,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.035415,-0.049333,-1.504553,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.042321,-0.046231,-1.509449,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.035415,-0.049333,-1.504553,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.035537,-0.049300,-1.509882,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029467,-0.051800,-1.505628,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.028387,-0.051155,-1.510988,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029467,-0.051800,-1.505628,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.035537,-0.049300,-1.509882,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.028387,-0.051155,-1.510988,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.022277,-0.053198,-1.507555,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029467,-0.051800,-1.505628,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.022277,-0.053198,-1.507555,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.028387,-0.051155,-1.510988,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.018018,-0.053079,-1.512093,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.022080,-0.052106,-1.513820,22.000000,23.000000,0.000000,0.000000,0.965344,0.034656,0.000000,0.000000
0.018018,-0.053079,-1.512093,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.028387,-0.051155,-1.510988,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.018018,-0.053079,-1.512093,22.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.022080,-0.052106,-1.513820,22.000000,23.000000,0.000000,0.000000,0.965344,0.034656,0.000000,0.000000
0.015234,-0.053339,-1.518991,22.000000,23.000000,0.000000,0.000000,0.916845,0.083155,0.000000,0.000000
0.015234,-0.053339,-1.518991,22.000000,23.000000,0.000000,0.000000,0.916845,0.083155,0.000000,0.000000
0.012083,-0.054344,-1.518450,22.000000,23.000000,0.000000,0.000000,0.981132,0.018868,0.000000,0.000000
